tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,day
803,845,9,22,24
660,684,24,30,14
1386,1399,7,2,28
1212,1242,23,13,26
1009,1059,10,24,22
586,606,12,20,25
953,961,29,28,13
1366,1386,23,26,29
1200,1254,27,14,11
1262,1311,30,20,13
1072,1091,26,30,17
923,1015,5,30,13
1410,1423,11,12,31
1340,1340,22,22,20
22,49,21,26,7
797,824,14,1,31
648,712,28,7,22
1139,1144,14,16,4
375,406,26,22,5
531,584,5,21,16
768,768,3,3,14
1200,1260,10,26,12
411,439,10,20,4
1386,1413,2,16,25
356,389,10,21,12
75,127,16,26,27
1230,1248,6,12,24
694,726,12,23,1
780,780,16,16,14
1325,1350,11,19,29
280,288,27,30,9
758,764,17,19,2
74,112,3,19,4
1231,1286,29,16,10
56,139,29,5,4
739,756,23,20,21
27,46,10,1,30
340,415,8,28,24
751,758,16,12,11
338,349,16,17,22
689,718,27,22,30
399,451,23,2,11
147,171,14,3,17
721,747,8,5,1
850,913,28,9,5
1405,1416,11,14,5
495,531,5,18,20
989,1021,7,21,19
738,800,24,2,26
677,731,28,18,12
232,298,25,1,21
178,209,21,9,11
33,50,24,21,11
1406,1438,23,30,7
488,568,1,29,8
558,579,4,10,16
33,69,11,5,30
1304,1344,20,29,29
498,560,30,14,4
34,74,10,23,9
834,874,20,29,21
469,531,4,22,16
1304,1353,25,10,12
797,828,22,16,8
1233,1274,1,19,3
174,188,19,18,2
1325,1357,1,16,3
670,694,19,10,25
629,669,20,2,23
564,617,29,13,27
401,437,22,28,5
51,97,4,20,6
1251,1306,16,29,22
821,880,15,30,1
286,294,17,18,2
37,53,24,22,6
825,861,18,5,12
1097,1111,19,13,19
950,1003,5,21,13
614,636,28,25,24
980,1013,1,18,27
824,841,20,23,5
788,838,15,29,17
1213,1237,28,24,3
517,517,30,30,21
306,396,30,4,8
393,451,4,23,4
833,915,8,30,24
866,875,14,7,16
267,283,24,27,9
1141,1161,14,8,21
519,569,8,23,20
187,204,11,13,5
1364,1369,28,26,24
394,445,4,21,10
949,957,5,2,22
1346,1360,6,10,6
11,11,4,4,30
260,293,16,4,19
1175,1240,27,11,2
1280,1315,16,5,18
1080,1134,27,14,22
670,681,16,17,18
692,784,5,30,25
85,158,8,29,28
853,868,6,8,12
405,422,11,13,11
1083,1117,11,21,3
918,949,25,17,17
973,1002,20,11,26
1091,1143,23,2,27
602,677,6,28,16
220,248,18,22,11
1261,1272,15,9,22
674,699,19,11,26
1204,1223,11,17,11
639,675,12,22,14
464,493,20,11,28
1118,1143,16,8,20
1152,1169,11,13,5
94,99,17,15,30
756,774,14,20,6
132,166,19,8,19
658,661,18,16,9
663,720,28,16,5
177,196,9,1,10
14,38,14,3,4
1043,1104,26,11,30
289,334,29,17,6
1126,1172,27,17,2
688,741,5,21,5
502,530,20,10,8
253,283,3,18,6
52,85,10,21,19
1251,1283,21,28,27
1399,1460,29,9,14
979,1049,6,26,14
833,848,7,18,18
596,637,28,19,24
355,357,2,3,2
1238,1254,12,19,15
813,835,24,29,2
775,788,6,7,5
1212,1271,26,7,9
1039,1054,8,6,13
477,518,20,27,11
1011,1040,22,27,1
33,45,8,9,21
660,676,17,9,18
1220,1248,11,6,10
1400,1478,3,27,27
670,695,25,19,20
1015,1057,20,28,13
1074,1094,12,2,5
191,191,9,9,20
304,344,13,24,9
198,254,16,27,5
195,231,5,11,15
841,864,6,15,3
67,82,6,2,24
1248,1328,26,5,1
37,68,15,4,7
1257,1274,20,17,10
473,506,1,18,30
726,792,25,1,15
871,890,26,24,30
1399,1417,17,10,9
1189,1225,5,18,27
742,765,21,14,26
299,327,2,11,29
1293,1309,22,24,23
178,205,20,7,1
1023,1060,20,26,29
728,747,1,10,26
1282,1320,20,6,19
928,940,7,15,25
99,114,2,6,22
705,728,23,29,5
1333,1342,7,14,4
858,865,16,12,1
770,787,11,18,16
498,512,18,9,1
1272,1326,23,3,29
911,911,18,18,18
1417,1450,21,10,25
944,972,22,18,10
807,840,22,17,9
878,911,21,10,10
1356,1356,26,26,7
594,608,30,28,10
616,670,27,13,9
868,910,28,20,5
1229,1262,15,5,26
246,294,9,24,26
542,555,10,15,25
327,371,10,22,13
453,479,12,4,4
205,221,18,10,15
311,349,20,6,21
192,231,29,19,20
589,622,17,22,16
1139,1146,12,16,15
1309,1325,10,13,2
751,820,25,5,30
887,913,18,8,6
484,497,6,1,7
1418,1446,8,17,22
913,958,17,29,23
461,461,9,9,6
174,216,9,22,23
1380,1437,12,28,6
932,959,7,20,27
42,70,17,8,3
342,350,4,6,31
35,65,13,23,1
824,843,30,26,24
912,935,7,19,23
774,815,27,20,6
524,570,27,17,24
450,476,6,18,28
1184,1218,8,19,25
674,728,17,30,8
1001,1078,29,3,1
480,498,14,20,28
731,772,12,25,25
973,994,8,2,7
1157,1205,7,25,3
1051,1094,7,22,28
526,531,14,16,4
1016,1098,8,30,4
808,833,25,19,5
349,357,6,4,27
704,723,10,1,31
418,418,16,16,19
982,990,4,6,22
622,661,25,13,23
1331,1360,22,19,18
597,602,2,1,17
761,777,10,13,17
1146,1200,23,3,8
1298,1320,24,29,24
1190,1240,29,15,14
458,475,26,25,6
312,349,22,30,13
225,279,23,3,20
1217,1269,15,28,30
481,519,5,17,20
1117,1145,8,17,23
610,634,3,14,4
1206,1266,5,23,16
1011,1042,17,25,9
422,472,21,1,28
1035,1055,26,27,12
1382,1442,26,10,4
661,731,9,30,26
194,204,14,10,10
32,47,17,21,3
569,618,7,24,12
712,717,15,12,4
46,110,12,30,14
1183,1241,23,4,22
1078,1110,24,17,31
399,466,24,1,18
1220,1304,2,30,14
715,731,24,27,24
19,40,5,7,27
489,537,19,30,9
205,215,10,14,5
49,130,29,4,24
1017,1081,30,12,15
628,630,25,24,21
866,884,1,7,10
570,611,27,20,12
1200,1232,21,7,31
613,623,4,5,16
491,554,7,27,30
129,201,2,26,24
254,259,3,4,22
625,649,24,30,15
1174,1189,7,18,27
1430,1447,21,24,29
903,934,15,22,25
1057,1094,22,30,23
929,937,28,29,30
1110,1119,19,21,30
1130,1164,14,22,19
1062,1138,27,2,22
568,607,7,23,24
337,373,5,13,19
1410,1413,15,13,24
1353,1377,24,30,28
352,388,4,17,1
1101,1117,19,12,8
1229,1249,21,22,26
442,448,13,18,20
598,627,22,19,15
863,876,16,9,29
1154,1227,6,29,17
688,700,8,9,19
843,892,24,7,27
1390,1442,15,28,17
1165,1232,25,4,15
135,174,25,14,29
436,462,13,6,30
1112,1169,16,28,23
534,560,20,25,5
1070,1102,7,21,30
199,199,1,1,29
252,316,12,30,20
597,635,20,6,31
605,613,27,30,7
1289,1294,26,28,14
458,465,21,23,31
345,378,1,13,13
306,320,8,10,14
540,551,1,4,14
751,803,26,16,6
1109,1198,30,1,24
756,756,14,14,16
1430,1483,18,27,4
1215,1242,16,2,20
238,296,9,26,4
783,801,19,20,24
1267,1297,11,3,22
933,940,7,12,29
1067,1081,19,14,2
614,633,1,9,11
323,346,15,6,15
382,397,8,6,7
976,1011,11,4,17
204,232,4,14,7
1046,1107,11,26,5
1167,1168,9,7,17
952,966,19,14,17
480,500,4,7,12
147,221,26,3,12
393,443,29,15,31
1041,1084,6,21,15
157,183,6,13,29
1320,1402,27,4,1
268,295,21,26,24
1249,1272,8,4,14
252,281,23,18,2
962,990,11,6,19
161,202,11,23,10
1287,1310,15,6,29
1284,1303,10,1,29
1373,1437,10,27,5
821,835,7,16,28
718,738,21,15,11
270,325,28,14,20
1072,1089,6,5,4
140,145,16,14,21
686,704,17,10,20
1256,1279,7,19,17
744,772,18,22,16
613,629,16,11,22
580,587,16,13,29
668,730,9,27,6
62,123,26,11,15
1262,1315,29,14,6
579,618,21,30,1
169,181,9,6,18
435,493,22,3,1
111,122,9,15,22
303,338,5,16,23
1380,1410,23,14,14
1265,1306,16,25,28
307,369,2,24,4
127,178,4,21,15
19,57,25,18,8
866,893,15,3,26
1284,1314,11,3,18
51,113,4,22,29
267,290,4,8,20
268,320,23,2,21
1423,1485,7,29,14
519,561,22,9,7
115,136,4,10,14
748,779,21,27,7
1255,1321,11,28,14
514,546,24,17,13
279,357,26,4,25
1369,1399,14,5,20
916,936,4,9,21
1351,1424,29,6,9
721,782,30,18,24
771,778,4,2,8
603,611,17,18,22
589,628,21,30,9
94,135,16,25,16
576,604,12,5,28
839,847,10,12,14
714,731,26,25,20
555,589,11,21,18
1170,1195,21,16,12
657,708,27,15,22
301,333,7,21,11
998,1032,19,8,2
1223,1240,22,23,15
141,162,8,2,29
1360,1421,26,11,20
1225,1300,8,28,31
1385,1407,9,5,10
520,560,27,19,2
743,773,18,3,5
732,787,13,28,6
457,518,9,29,13
47,97,26,13,10
1174,1249,29,2,20
247,252,2,1,13
258,312,8,22,2
22,36,9,18,21
1242,1307,28,10,23
1208,1265,28,16,1
925,927,25,24,4
168,221,13,29,8
1265,1285,26,27,25
1169,1249,1,29,10
1029,1055,8,1,10
519,566,26,15,6
200,254,27,13,21
1129,1164,1,17,15
282,288,17,19,5
1338,1385,3,21,4
511,586,29,2,5
698,742,19,5,7
759,759,1,1,9
153,158,16,14,21
640,645,12,15,27
417,446,20,11,9
921,944,19,7,6
152,231,28,3,23
1421,1489,24,4,25
328,344,3,10,16
935,952,20,17,6
1101,1126,21,12,1
791,826,17,1,29
27,33,17,19,4
512,538,8,13,30
155,158,15,13,27
457,531,3,26,16
1030,1045,21,17,11
1263,1338,2,29,2
1022,1086,12,30,3
393,471,27,3,10
1429,1442,11,12,20
1139,1153,16,7,24
567,587,8,14,7
353,414,30,18,7
1289,1300,23,24,17
14,26,15,7,15
1266,1296,15,1,30
1000,1068,24,4,5
3,11,18,17,8
858,947,30,1,28
538,593,29,16,28
152,192,13,24,19
508,523,18,7,5
579,580,10,7,28
71,135,30,16,1
1157,1199,26,17,2
951,962,9,15,14
71,73,12,14,14
263,292,16,3,21
255,280,16,6,10
1236,1290,13,27,2
796,809,16,9,5
966,984,13,20,6
505,563,4,23,10
588,590,14,12,31
1406,1428,24,29,10
882,922,23,10,4
1189,1205,27,24,27
1129,1141,18,20,3
1269,1333,7,28,26
357,420,3,25,11
409,425,16,11,1
431,475,10,22,15
657,735,26,4,10
563,612,24,7,6
563,591,2,13,10
431,480,10,25,15
363,425,30,13,28
1417,1442,19,25,11
1392,1437,17,29,7
947,976,18,23,2
862,876,2,10,1
278,306,18,22,1
1100,1140,13,24,19
1411,1462,4,21,13
1434,1495,29,9,5
980,1024,10,22,10
62,74,9,8,21
929,949,20,12,18
312,342,2,17,30
570,596,20,9,9
1146,1180,19,6,22
1209,1209,17,17,23
675,693,20,19,23
289,317,6,17,26
929,961,28,21,25
426,459,10,21,15
1327,1363,5,18,4
44,55,14,11,15
1145,1170,21,12,3
1411,1453,26,17,6
944,973,23,18,9
688,761,29,8,12
51,84,1,11,4
195,227,30,23,30
604,624,12,20,5
1334,1414,1,29,31
967,969,2,3,11
116,147,25,17,1
1116,1198,1,28,29
1247,1273,20,9,6
1244,1275,21,27,28
470,525,29,16,4
855,881,13,6,7
1418,1442,27,23,20
1091,1105,13,19,16
326,390,10,27,31
905,947,3,20,9
1090,1117,15,23,1
1335,1335,21,21,25
945,973,17,6,18
641,691,8,23,25
778,792,22,25,14
1328,1399,30,7,23
92,103,24,23,29
73,121,24,9,21
1183,1238,16,29,14
295,311,24,27,21
1120,1175,28,14,4
990,1045,28,14,5
644,679,11,4,8
572,634,30,13,25
957,1011,27,13,13
784,804,21,15,7
886,909,15,6,26
1384,1447,10,29,16
559,609,13,26,13
439,482,6,21,21
268,287,9,1,10
435,462,2,16,29
409,452,6,21,10
550,589,29,19,23
266,297,22,15,17
764,806,4,19,19
416,444,22,18,8
1158,1232,27,6,18
1269,1279,4,5,4
138,138,20,20,24
736,762,20,25,15
1040,1102,27,9,3
33,58,16,8,15
165,178,15,10,1
1417,1427,20,21,28
1157,1207,1,21,26
1180,1252,26,2,16
569,618,25,10,2
73,104,15,22,22
1007,1061,30,17,20
831,844,8,7,8
167,172,4,3,16
699,735,18,5,7
10,42,1,16,25
1230,1248,1,7,12
261,269,27,30,26
170,234,29,11,23
1342,1358,10,11,28
1102,1120,13,20,14
128,154,5,8,29
102,142,20,29,8
1311,1340,18,23,26
789,809,7,4,22
1187,1225,8,20,29
83,109,13,6,18
765,773,14,9,2
1038,1057,29,30,24
657,681,24,30,22
1390,1415,15,2,8
238,299,18,30,12
868,886,12,8,12
294,320,8,5,6
805,867,7,29,29
947,986,29,19,3
824,848,24,28,7
99,120,4,10,30
648,715,25,4,31
245,270,19,25,26
695,746,4,21,28
936,963,2,16,10
669,675,18,14,9
408,434,6,18,22
1366,1392,5,8,14
192,256,27,10,13
976,976,30,30,23
674,683,19,21,28
1019,1091,26,2,18
497,510,6,3,9
881,892,23,24,22
890,928,25,18,11
5,5,12,12,11
1140,1192,18,29,20
786,878,30,5,15
1150,1175,28,23,3
778,830,12,26,4
367,448,27,1,21
1163,1180,21,24,6
327,335,13,12,11
2,26,23,27,12
1160,1190,14,23,1
204,212,10,12,20
1138,1189,27,15,25
1103,1138,5,16,11
883,916,1,13,31
705,717,15,7,31
316,357,11,23,12
73,89,22,20,14
882,897,16,20,7
37,44,1,3,16
580,605,16,8,31
867,885,6,12,24
770,786,3,9,5
178,211,1,13,24
287,315,2,13,17
963,976,6,1,10
214,289,6,28,16
1297,1321,3,14,17
1005,1016,15,19,13
788,797,23,25,19
460,467,5,3,21
897,936,18,24,31
452,459,13,16,5
584,592,2,5,26
617,633,3,9,25
342,362,21,22,6
1319,1346,15,3,20
966,1011,1,20,4
673,704,15,4,20
558,611,14,29,30
96,126,13,3,21
1178,1241,25,3,5
1310,1385,8,28,28
1104,1130,8,5,31
1016,1057,19,1,20
64,78,7,16,2
679,725,4,20,31
303,306,15,13,15
802,809,2,4,23
571,587,22,20,10
311,342,17,25,21
362,398,11,5,25
1100,1114,30,28,2
1276,1286,21,20,31
831,914,28,4,16
777,794,18,11,6
75,102,2,16,10
1111,1120,21,19,25
432,452,6,14,19
1091,1145,18,28,5
398,405,16,12,4
1264,1272,14,17,25
1319,1345,8,5,15
638,674,5,18,5
1060,1068,2,5,14
829,881,18,29,3
27,58,22,16,15
1255,1276,7,5,26
413,451,18,25,1
4,43,25,14,13
1036,1110,8,27,22
1003,1064,29,9,16
1078,1152,27,8,9
474,488,30,28,19
922,952,5,14,10
173,181,28,29,1
1405,1410,28,26,26
139,193,8,22,6
634,709,29,2,27
944,979,1,17,16
621,636,7,13,24
208,268,8,24,23
449,513,27,10,8
1029,1036,4,2,4
283,299,9,3,22
294,368,6,27,2
1155,1178,4,8,18
782,860,27,3,24
756,772,9,17,23
358,422,16,30,23
456,526,9,30,15
194,245,15,27,13
1228,1258,18,3,17
500,551,4,21,11
766,783,13,11,8
804,809,1,2,1
1050,1062,8,9,18
1198,1228,18,3,27
1148,1165,29,27,26
865,887,24,29,16
1009,1023,11,15,5
828,850,21,18,13
1234,1276,9,22,21
422,441,9,1,7
1010,1057,28,17,15
155,209,28,18,30
919,974,29,12,17
1034,1052,14,20,29
461,488,23,15,11
991,1041,14,26,23
330,355,16,8,27
724,750,6,18,20
1369,1436,1,24,1
1421,1469,7,25,2
446,527,1,27,5
209,259,8,23,15
353,395,12,24,8
1365,1403,18,25,24
1176,1257,29,4,7
440,455,6,8,3
1403,1462,8,25,7
914,936,3,12,25
1340,1346,17,19,14
1237,1275,3,19,9
273,273,2,2,8
161,191,3,13,6
959,965,18,14,17
738,756,10,17,24
364,397,13,1,14
651,651,25,25,27
657,672,7,11,5
802,816,10,8,29
228,290,24,2,29
212,214,2,3,31
167,184,25,26,19
399,448,24,7,25
658,697,7,23,8
897,898,7,9,23
35,90,12,29,12
1061,1076,13,7,2
1267,1267,18,18,14
1023,1066,21,8,1
261,302,20,27,20
1236,1269,11,1,6
1332,1380,19,30,26
519,538,24,26,3
962,1026,28,7,27
934,986,12,26,24
1346,1363,16,19,9
1345,1348,14,15,31
1193,1231,5,17,29
1230,1267,15,24,7
1398,1398,3,3,27
1076,1133,16,28,4
6,43,26,20,4
894,972,3,27,25
1245,1297,28,15,18
633,646,16,9,23
1224,1269,21,2,16
1121,1143,3,12,25
374,446,26,2,1
486,519,1,13,5
421,446,19,25,18
632,638,14,18,17
953,1036,29,5,16
377,383,15,16,26
691,707,17,9,27
154,244,4,30,8
445,462,20,23,17
1079,1079,12,12,23
1430,1496,28,11,17
1023,1084,1,22,31
529,543,18,19,15
201,226,1,12,25
1309,1330,7,5,23
965,981,24,22,13
1431,1478,28,17,21
1206,1263,28,16,31
857,917,26,10,8
925,964,30,21,13
587,640,21,5,28
566,569,18,16,31
115,128,16,9,2
645,659,9,2,25
560,584,23,27,31
1322,1404,8,30,17
1258,1315,16,28,6
76,95,8,3,13
160,170,5,4,1
768,773,4,3,21
375,401,12,4,20
210,238,18,2,6
353,381,8,11,15
736,778,24,16,8
1000,1062,4,22,18
1046,1088,9,22,21
979,1009,29,21,21
799,818,30,26,13
1290,1292,25,24,7
459,474,21,17,2
191,215,19,10,23
971,1011,14,24,26
886,891,16,14,6
804,819,13,7,28
1017,1079,13,30,31
476,491,27,25,1
1032,1074,24,12,16
401,423,5,9,24
110,119,19,21,8
918,924,12,9,23
520,548,5,12,16
338,345,16,13,12
77,101,23,27,20
1024,1096,26,2,11
739,759,7,4,13
557,572,16,20,24
903,925,21,18,27
1218,1282,27,10,22
354,357,26,29,30
699,728,23,18,8
762,798,25,15,16
1044,1058,28,30,2
944,978,13,4,5
583,603,26,27,2
954,972,10,17,14
1148,1215,25,4,5
808,814,15,16,7
364,366,9,10,17
752,786,8,19,19
1320,1320,9,9,25
632,693,30,18,26
709,790,27,1,1
36,52,21,25,9
966,972,9,12,9
572,582,14,10,17
1438,1448,20,21,21
1079,1104,16,8,28
955,975,12,20,1
289,367,3,27,1
989,1043,27,13,30
1081,1092,1,4,20
1223,1247,24,30,31
135,163,11,8,23
1395,1428,5,15,17
867,883,22,20,23
1098,1157,26,7,18
1056,1106,26,13,11
1046,1053,21,23,24
292,310,7,1,18
431,465,21,11,3
456,481,16,21,4
759,789,15,1,1
1372,1422,1,21,25
283,324,28,19,15
206,244,8,20,7
372,411,30,21,13
726,741,20,16,7
1281,1331,23,8,12
1075,1101,19,24,11
788,850,13,30,18
311,341,13,3,16
714,742,18,2,27
647,672,16,8,21
43,83,13,24,5
983,1005,5,10,7
1172,1200,2,11,29
853,869,24,27,28
216,218,3,2,28
1130,1173,7,22,29
1384,1384,7,7,4
55,70,13,7,29
20,100,5,26,19
855,877,28,25,26
4,82,3,27,25
192,209,7,17,31
441,474,15,5,9
411,463,23,2,6
405,454,26,18,17
22,58,18,5,25
565,607,22,9,16
189,214,8,16,27
324,395,30,7,17
1143,1171,11,8,16
149,163,19,18,2
1179,1229,13,26,15
547,572,16,21,17
1413,1430,11,18,24
475,478,29,26,8
1128,1145,20,23,15
914,963,25,10,31
648,715,4,25,20
260,294,8,19,1
241,257,17,9,9
423,448,15,2,19
530,546,18,10,9
71,121,23,6,13
524,610,3,30,9
1214,1222,14,9,13
1207,1269,22,4,31
53,112,8,25,22
913,965,28,15,16
153,169,21,25,16
78,153,8,28,10
344,344,19,19,23
1366,1411,21,2,13
677,684,16,12,12
1347,1362,7,11,11
196,215,26,30,3
1411,1427,21,25,4
628,656,13,2,15
708,748,13,24,4
1055,1063,2,5,6
390,449,15,30,16
853,873,8,14,8
895,902,16,13,10
679,711,3,17,2
1410,1423,6,7,17
754,769,6,8,24
1160,1205,29,17,16
754,837,28,4,3
1032,1066,4,13,5
545,579,29,22,22
1285,1349,24,3,10
831,851,27,26,11
112,128,3,9,23
914,978,10,27,5
16,42,8,13,30
1097,1114,17,20,15
47,113,1,25,6
443,493,25,11,22
449,508,6,25,20
541,603,7,29,13
1356,1379,25,30,28
3,26,7,19,17
1349,1390,1,19,30
837,854,17,7,7
1263,1265,10,9,28
468,521,29,14,10
37,65,10,20,11
480,522,26,17,17
1129,1161,23,12,18
1184,1200,18,10,20
944,974,17,2,20
868,878,20,21,13
368,383,25,27,7
1396,1422,13,8,20
773,786,1,6,21
424,444,12,20,30
44,55,15,19,15
1057,1118,30,18,31
930,1011,27,1,6
337,397,5,23,20
683,683,3,3,4
1136,1178,17,26,26
687,712,1,12,13
270,312,16,24,29
1055,1119,22,5,6
1070,1096,5,8,1
291,327,17,4,30
261,269,12,18,27
994,1028,18,4,3
476,502,13,8,15
110,116,13,14,9
497,551,14,27,22
805,836,15,4,16
266,282,22,20,12
837,918,1,27,26
830,861,9,21,2
849,849,29,29,14
513,536,19,7,13
652,657,4,3,23
1041,1091,13,26,23
580,580,12,12,4
1181,1195,8,10,3
236,246,5,1,24
265,295,14,23,29
212,257,11,22,11
1380,1423,6,21,21
682,742,8,24,21
1053,1103,1,21,6
1238,1245,4,2,29
1319,1395,27,2,12
336,352,10,3,13
640,660,9,4,18
1396,1424,11,6,3
1215,1243,18,2,4
436,485,25,10,14
577,592,28,27,20
562,621,6,25,9
528,570,24,12,30
405,443,25,18,28
774,825,4,21,6
444,479,17,1,18
974,1004,15,1,7
549,632,5,29,4
169,225,27,12,13
119,189,9,30,27
495,548,27,18,1
1414,1477,10,29,16
74,85,1,4,7
618,656,5,17,11
1155,1182,7,20,28
839,885,17,27,26
1291,1361,8,26,12
975,1005,14,23,18
551,561,14,10,4
1110,1146,22,12,8
465,508,6,21,24
964,1004,19,27,23
1221,1296,2,29,28
438,468,3,13,8
298,324,8,5,11
1228,1248,6,14,11
988,1062,27,6,27
1117,1168,11,24,31
298,298,28,28,8
1384,1418,18,4,9
79,117,20,6,5
365,395,14,23,15
1181,1199,19,20,4
593,642,25,10,28
1175,1198,15,6,29
1150,1190,23,10,9
871,881,20,21,30
1023,1038,6,2,30
135,141,13,18,15
496,537,19,28,9
706,733,3,15,25
521,538,19,16,16
458,511,29,14,25
1296,1329,18,1,11
892,941,20,30,22
789,807,20,13,3
474,525,27,15,3
606,619,16,9,3
860,942,8,30,31
46,77,25,17,12
303,337,22,14,1
736,742,18,13,27
795,817,10,5,2
868,923,29,12,29
655,662,23,21,18
1186,1202,3,9,24
1010,1036,8,5,21
1069,1092,8,4,27
568,646,4,26,8
843,864,4,10,3
1226,1242,16,11,1
1438,1465,15,23,10
224,237,9,16,26
822,827,16,14,4
1010,1024,2,10,11
859,872,3,6,28
388,402,9,2,7
615,665,10,24,28
656,678,24,29,26
427,438,14,11,8
606,644,19,3,16
1317,1332,28,27,26
602,605,29,26,2
216,279,10,29,8
159,190,4,15,6
1351,1376,16,6,3
607,665,23,4,31
1377,1404,7,20,30
1376,1395,11,17,26
1025,1053,6,11,15
1315,1377,2,24,5
799,828,11,20,13
455,486,15,22,24
237,301,12,30,2
541,599,22,3,15
345,345,19,19,30
651,710,6,25,18
774,808,13,4,20
1190,1217,1,14,9
1248,1276,18,2,13
787,830,21,8,19
572,641,5,25,4
682,697,17,21,15
1264,1264,11,11,17
466,466,19,19,21
662,697,5,16,30
4,52,5,20,15
89,159,8,26,27
729,754,23,28,29
538,589,11,24,18
818,831,8,7,5
939,1000,26,11,16
850,886,22,12,9
1367,1381,7,16,13
482,518,13,5,10
286,311,16,21,1
143,150,16,13,9
240,251,15,9,25
1265,1334,25,5,9
883,902,26,24,5
91,98,21,23,6
861,884,29,23,28
595,603,2,5,24
534,611,1,26,10
1151,1203,18,29,28
1068,1084,27,24,31
557,574,11,13,7
114,114,25,25,5
211,252,1,19,31
873,923,1,21,20
845,876,22,26,22
252,293,19,28,31
469,559,4,30,4
1270,1332,30,14,7
85,149,5,22,5
1199,1276,3,29,1
226,242,13,10,4
1359,1409,8,23,17
717,723,9,12,15
178,205,3,15,4
198,248,1,21,7
1326,1361,1,17,7
385,475,4,30,10
270,286,11,9,3
42,56,30,28,7
636,688,18,29,2
48,115,24,1,8
616,636,6,14,25
1085,1105,27,26,17
1005,1015,12,17,30
456,466,21,20,30
785,839,6,22,5
192,246,18,28,3
425,440,27,28,12
679,691,9,6,14
54,68,13,19,19
1110,1138,8,11,14
1331,1365,8,19,2
130,155,8,16,1
605,625,21,22,4
1347,1439,30,5,16
1206,1242,25,15,20
1261,1277,17,9,14
873,888,10,16,28
43,54,23,24,6
892,920,2,13,22
1311,1366,16,29,5
706,760,18,28,30
938,997,25,6,4
1375,1408,1,18,8
648,674,8,13,11
124,131,3,5,25
45,115,6,26,16
46,120,8,27,20
1200,1234,13,4,6
44,117,6,29,25
11,68,23,1,26
493,555,22,4,22
1388,1412,27,23,3
1124,1141,13,11,4
1399,1413,8,10,5
339,420,29,4,6
365,382,22,23,22
1091,1157,11,28,16
1393,1399,12,9,6
149,163,9,18,28
978,1012,19,8,12
262,264,2,3,1
735,758,15,6,11
980,1002,19,9,30
268,287,26,24,7
919,963,5,19,1
851,865,10,8,4
1418,1482,7,28,11
709,737,2,18,27
386,412,19,24,27
1405,1440,5,16,16
252,282,29,21,26
1351,1417,25,1,23
923,951,17,6,5
491,491,5,5,13
803,829,8,1,23
1406,1426,21,22,11
1210,1223,3,6,12
150,180,1,15,25
669,675,16,15,13
450,494,19,5,7
121,128,16,13,2
323,335,8,9,23
823,832,23,25,10
1295,1350,12,29,8
1058,1059,9,7,26
1267,1297,3,13,5
1249,1302,14,29,28
653,705,29,18,19
900,915,16,20,21
867,884,11,13,31
631,647,19,12,8
1042,1058,9,17,7
806,806,5,5,11
1102,1102,30,30,27
554,565,11,14,10
792,872,26,5,31
1113,1127,9,13,1
561,587,4,12,3
903,910,16,12,12
813,821,12,13,1
1220,1220,26,26,1
627,680,18,27,10
298,314,13,10,11
606,696,30,4,19
887,951,3,24,11
808,848,20,29,7
677,689,8,9,12
424,449,25,19,30
22,55,1,13,23
1097,1119,19,9,1
543,583,23,10,17
1299,1312,15,10,14
1330,1338,27,30,29
178,186,18,12,9
11,69,3,22,25
1144,1186,20,28,27
537,573,15,25,3
1298,1308,17,12,1
1308,1368,24,6,20
1389,1403,10,2,5
77,114,15,24,7
1031,1054,29,23,6
369,431,4,22,9
915,952,24,15,26
516,530,18,19,25
768,802,13,4,31
270,353,4,28,11
731,767,17,4,3
1241,1298,12,28,29
358,386,10,20,5
613,687,26,3,16
1121,1137,11,9,26
909,926,6,5,12
729,736,3,5,12
498,515,20,23,27
1402,1422,25,29,3
336,373,30,22,16
282,307,16,6,25
1250,1289,19,29,13
805,825,21,22,5
1150,1195,20,1,19
1250,1275,28,23,28
1432,1449,24,21,24
386,386,3,3,21
716,734,7,1,19
982,1006,14,3,22
538,588,23,6,17
1190,1216,13,8,25
109,117,9,14,24
800,808,17,13,3
38,64,18,6,9
722,756,4,13,28
1310,1310,6,6,17
570,622,16,26,28
648,677,23,18,17
1131,1164,1,13,7
902,972,9,30,5
864,876,15,7,25
292,325,1,18,13
471,487,22,20,1
708,768,26,10,4
226,293,25,4,20
1332,1338,18,13,24
913,922,19,21,19
1105,1114,25,23,15
1161,1187,20,9,17
186,201,6,8,26
589,617,12,5,3
1010,1010,14,14,19
1129,1191,7,29,14
887,913,5,8,14
937,960,4,8,13
685,724,7,23,29
475,531,2,22,23
711,731,9,4,14
219,275,27,12,26
911,929,17,10,1
597,623,9,20,8
55,119,7,28,18
1223,1258,17,1,22
497,547,15,29,28
484,512,8,11,4
81,128,15,26,16
1355,1370,7,18,12
987,1009,9,5,23
217,236,3,8,4
1145,1191,27,17,7
1225,1248,21,14,12
618,631,9,16,30
682,685,15,18,24
749,756,12,16,21
1247,1319,10,30,27
800,822,21,18,26
121,192,7,30,3
385,408,19,7,17
1424,1426,9,10,11
794,836,22,9,30
1114,1114,5,5,3
30,65,11,4,21
135,161,8,5,5
1290,1314,19,10,29
1223,1287,7,28,8
1103,1139,12,22,22
735,762,15,23,3
