tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,day
718,734,8,4,12
307,321,26,12,8
700,721,5,28,15
764,788,11,8,9
552,560,30,19,25
344,363,14,23,30
1291,1323,5,8,20
120,140,6,21,11
1247,1277,3,4,3
17,23,23,12,23
23,48,4,23,20
62,62,16,16,8
1303,1326,6,28,18
424,461,15,24,21
1032,1050,10,25,17
1336,1369,17,7,23
420,420,4,4,13
851,872,9,22,28
1278,1297,4,7,4
1324,1337,3,21,12
705,742,1,7,9
39,60,23,5,31
1306,1313,19,24,11
1237,1257,18,24,21
42,55,5,30,19
47,74,2,7,15
1,15,10,19,16
120,154,7,30,12
870,875,12,17,16
674,694,13,30,24
1251,1280,24,27,18
622,640,18,2,26
495,537,11,7,1
458,478,13,30,7
307,323,27,9,21
444,462,18,9,31
1333,1348,12,5,22
931,952,9,24,10
1055,1079,27,16,18
1058,1094,4,5,13
65,86,26,22,19
694,718,27,21,11
947,960,30,16,28
139,158,21,20,4
1018,1047,22,27,9
291,308,22,13,4
820,843,11,20,15
1420,1442,2,8,26
294,294,22,22,15
1432,1449,22,13,12
1003,1024,26,24,12
1,4,8,26,18
182,221,16,15,31
298,319,6,1,25
583,593,20,24,10
956,980,26,30,4
1302,1320,10,3,3
643,665,26,7,2
642,659,25,23,7
953,981,18,27,21
242,259,21,16,30
489,496,24,19,18
504,537,6,9,12
824,839,18,16,6
723,750,13,3,19
1356,1380,6,17,25
193,203,10,29,16
257,294,27,6,28
93,112,7,24,8
738,760,17,14,22
1248,1265,25,9,2
1169,1198,6,13,19
851,881,25,7,19
1247,1263,16,26,24
585,622,27,6,22
1366,1390,11,8,23
902,904,11,23,12
1033,1048,18,16,25
66,89,30,4,6
992,1025,17,7,11
153,179,19,27,12
344,357,11,3,7
1214,1231,16,21,28
221,243,22,6,22
1369,1389,6,21,14
1212,1234,4,29,29
393,432,16,15,28
790,814,6,24,14
166,174,21,22,21
1301,1304,8,26,22
332,353,27,17,2
388,400,29,13,26
284,313,15,22,18
1134,1157,10,15,17
110,125,12,5,7
296,311,1,2,2
14,25,30,21,27
309,365,15,7,22
1392,1416,11,6,13
866,887,26,22,29
1347,1364,14,19,5
862,876,8,14,24
361,400,18,7,29
641,662,9,24,3
88,101,22,18,16
409,431,17,8,19
1035,1046,27,8,24
60,76,26,29,13
738,738,25,25,31
327,341,9,2,5
441,452,30,21,2
293,312,24,12,24
208,236,25,6,20
1074,1103,15,22,14
897,908,25,24,9
1204,1208,26,13,20
1407,1438,3,26,28
1271,1282,3,23,30
84,104,26,28,24
1035,1056,5,19,2
1073,1101,27,18,3
441,480,15,6,25
1105,1120,2,19,8
802,815,30,16,5
1174,1193,11,14,17
890,912,17,14,9
410,422,19,12,10
1061,1073,12,19,12
464,475,11,17,29
1041,1060,19,22,29
587,631,15,27,2
608,629,4,9,11
1059,1072,22,28,21
774,784,12,30,27
654,654,18,18,8
545,549,1,29,13
165,186,1,5,18
361,382,27,17,29
1434,1455,1,6,13
881,889,30,19,20
1116,1136,30,13,22
1048,1068,4,16,31
291,318,3,13,1
1114,1132,1,4,4
1356,1377,2,28,29
472,498,19,9,3
1355,1385,4,3,3
190,199,6,30,20
1051,1074,17,20,19
464,482,9,18,20
697,707,24,20,23
679,688,22,1,11
986,995,1,22,29
265,270,17,12,21
317,322,17,12,12
819,836,19,21,20
1264,1279,10,8,15
1418,1438,28,26,18
1433,1436,16,2,19
78,97,22,19,12
999,1009,29,10,2
647,670,6,28,26
493,508,17,18,1
1300,1336,26,15,23
0,24,8,20,30
135,137,29,12,26
536,558,26,7,17
1014,1040,27,19,13
378,394,1,13,9
1076,1093,8,18,27
1321,1335,19,23,25
1204,1219,19,8,2
565,597,6,8,12
909,929,10,2,29
200,215,13,17,4
1054,1071,10,16,1
684,700,29,20,14
743,785,11,7,25
94,101,12,22,21
91,106,17,13,26
1004,1017,30,16,26
121,148,7,2,5
813,830,13,20,14
27,29,11,23,12
61,86,18,15,3
518,538,21,6,26
244,256,11,22,14
698,706,23,29,21
674,711,7,1,28
492,519,3,2,19
276,292,3,29,20
597,597,18,18,6
769,784,13,17,7
821,842,26,22,5
1135,1137,12,29,26
799,823,21,27,5
311,321,14,18,24
249,267,25,19,11
1195,1195,4,4,3
650,669,17,26,24
185,210,5,18,31
401,425,22,8,27
504,526,8,17,1
166,176,14,18,23
1105,1121,30,18,18
757,791,7,30,3
157,194,7,1,1
596,609,30,5,5
532,570,29,7,27
501,513,3,1,24
640,655,30,24,3
0,26,9,19,28
1337,1356,25,22,31
1179,1217,7,21,16
1237,1264,3,13,29
497,512,30,17,3
1103,1135,30,15,6
1076,1084,2,20,18
715,748,25,15,18
450,471,9,20,15
62,81,14,23,29
1166,1184,19,25,25
325,338,4,26,16
949,961,13,16,30
144,159,11,30,15
868,887,7,4,11
332,360,23,27,3
205,219,28,30,10
513,538,25,8,1
893,906,3,21,5
1004,1019,18,16,23
697,709,17,22,4
1363,1374,20,25,1
1367,1382,5,12,24
205,224,13,10,27
16,33,19,21,7
551,567,3,29,10
889,903,8,14,28
374,392,2,11,21
431,454,20,11,12
882,906,6,11,26
861,871,21,17,22
162,179,12,14,20
641,658,19,6,5
1415,1422,10,21,8
538,560,20,10,22
675,692,2,29,7
679,701,15,21,2
948,969,5,1,21
538,557,14,23,11
327,360,6,26,24
1408,1430,22,5,26
58,80,26,11,4
95,109,29,19,23
726,736,20,20,26
1120,1145,6,18,30
221,245,22,8,29
604,611,12,22,16
1250,1271,8,28,15
832,860,14,3,22
1149,1169,26,18,31
1044,1056,19,12,4
19,61,11,7,18
1299,1317,26,10,31
1310,1322,19,16,22
1300,1317,6,20,15
776,806,15,19,29
301,302,28,17,9
343,357,29,25,3
1,18,29,6,25
377,384,1,23,27
511,549,7,21,1
946,957,25,14,13
53,69,30,2,22
190,214,30,26,9
354,377,20,17,31
859,886,2,7,5
412,450,7,29,14
1043,1054,26,14,24
860,883,28,14,11
983,1003,26,23,23
225,251,9,19,15
630,659,22,27,19
653,676,17,20,13
252,260,27,26,22
682,697,8,19,10
432,450,25,13,19
237,259,26,25,31
830,830,27,27,12
644,655,25,21,12
1388,1406,25,13,3
1100,1104,13,26,7
745,762,22,13,10
975,980,16,20,8
666,691,4,23,26
518,541,1,24,19
148,166,12,20,1
694,695,1,21,23
1073,1109,15,9,5
123,137,12,26,31
1062,1091,26,5,14
395,415,18,26,20
1385,1415,7,9,15
1010,1020,20,20,12
434,453,8,16,13
422,422,22,22,5
5,11,1,18,12
984,1000,27,9,11
1172,1190,10,30,16
410,425,17,13,12
1208,1234,22,24,9
445,465,6,21,12
1248,1265,3,12,28
950,956,12,23,1
205,213,14,2,19
135,137,23,11,19
613,613,27,27,9
16,34,10,26,19
236,254,29,14,24
1131,1168,1,7,29
9,34,5,18,30
820,848,27,18,10
1094,1132,7,21,2
276,295,21,20,25
538,558,21,5,26
969,1000,20,3,3
133,152,27,14,14
284,300,29,26,14
57,87,25,7,20
310,337,6,14,8
117,117,7,7,25
1033,1057,8,11,17
1299,1312,30,22,5
362,383,19,5,5
1322,1328,28,12,1
272,299,6,14,6
504,537,7,17,3
555,563,29,23,21
1005,1037,13,15,11
746,770,14,4,2
1175,1193,19,1,15
1032,1051,24,7,2
1415,1447,6,8,26
301,314,23,22,2
498,508,24,24,28
736,760,3,25,6
153,168,18,16,20
1088,1110,26,25,12
193,193,10,10,12
1322,1334,1,30,14
61,76,12,5,14
1017,1038,22,20,31
1061,1093,6,8,4
826,857,3,26,11
858,882,14,4,31
119,144,23,6,29
215,228,3,21,13
821,843,12,27,25
1433,1464,20,3,4
1330,1336,23,21,17
51,73,11,26,4
183,202,10,13,7
511,539,15,28,11
753,783,4,3,29
972,997,18,6,23
264,302,10,7,14
951,975,6,24,6
1061,1072,30,21,7
1431,1450,23,14,23
284,287,26,8,2
1290,1299,23,18,26
1325,1347,11,26,12
743,762,12,2,11
1301,1318,29,5,3
88,118,25,5,26
1147,1167,1,26,26
63,71,18,29,24
1179,1197,14,29,20
920,937,18,13,17
559,559,22,22,27
1096,1115,9,21,5
166,184,1,16,12
422,430,30,19,16
294,320,19,7,30
923,935,19,16,15
170,173,26,8,16
1373,1402,13,6,28
1136,1151,16,18,23
450,466,18,30,10
69,87,10,26,24
425,435,10,29,24
1371,1379,30,20,11
825,863,7,10,15
378,405,27,2,16
550,579,5,26,14
212,234,7,26,4
739,761,12,15,12
554,574,24,18,26
124,148,16,5,16
166,179,11,3,21
99,111,12,10,17
921,945,6,24,22
1141,1153,22,11,26
464,493,20,7,18
1128,1150,16,12,8
1250,1306,7,15,15
1097,1112,3,15,12
981,981,25,25,14
259,296,1,7,30
1022,1052,25,5,10
974,1011,1,7,3
579,587,11,12,8
541,564,30,4,18
591,603,25,1,12
852,873,9,4,26
1328,1345,12,8,17
593,611,10,26,6
39,50,21,30,18
257,278,12,4,6
1181,1225,15,27,5
707,726,8,16,1
31,58,3,2,29
49,77,27,30,30
869,888,24,12,11
1407,1415,19,30,11
760,774,29,19,14
969,989,10,2,6
392,412,21,6,31
257,257,29,29,29
886,905,21,4,24
1053,1072,24,7,16
656,662,28,12,18
235,268,26,6,15
1245,1288,6,7,25
582,592,21,17,10
579,592,3,11,28
1062,1086,27,21,23
351,375,8,20,18
896,920,18,4,30
383,402,16,8,22
1186,1188,29,12,27
1221,1264,22,7,4
1154,1198,15,27,1
744,775,26,3,12
542,571,5,26,8
910,935,13,5,4
1223,1242,7,24,27
1413,1420,29,17,28
237,257,28,26,8
851,867,18,30,31
169,197,25,6,28
1082,1102,10,2,25
1109,1126,13,4,21
288,297,30,6,28
1236,1238,12,29,19
382,400,25,19,1
985,1007,20,10,10
1300,1329,24,27,20
766,778,10,14,28
536,569,8,3,15
1146,1157,25,14,5
712,717,21,12,30
268,290,22,5,13
1216,1216,6,6,17
1358,1377,20,1,31
947,976,5,14,7
1136,1152,23,30,22
1123,1145,15,12,31
154,197,6,7,25
671,693,8,2,2
981,1009,6,25,26
1049,1053,29,1,12
227,264,1,7,12
1352,1371,16,17,3
382,392,24,24,2
257,276,24,12,11
945,956,14,9,4
1289,1311,11,9,3
920,920,21,21,27
427,454,27,2,5
132,132,17,17,17
101,144,22,7,28
209,238,5,14,10
913,924,9,14,12
1171,1194,11,5,16
461,485,5,16,7
256,273,17,10,16
898,919,4,9,12
468,480,10,14,6
1035,1068,9,6,30
141,155,10,19,15
965,982,5,29,17
1097,1114,6,29,25
1200,1212,28,23,24
62,81,26,21,18
1095,1097,12,29,3
925,932,10,23,10
264,279,18,16,28
140,163,23,16,10
797,816,19,22,9
1432,1445,3,11,18
14,34,26,23,20
1212,1228,12,25,4
162,200,7,5,16
354,365,3,23,4
1139,1159,6,21,27
1063,1091,6,25,5
785,809,22,8,8
331,345,19,23,21
127,143,30,23,5
437,461,30,3,25
502,518,13,23,16
705,724,24,5,28
1158,1175,8,12,9
1120,1138,18,3,18
752,775,5,11,22
992,1041,3,7,8
90,111,4,19,9
211,215,13,26,4
767,810,7,22,6
997,1016,24,10,3
1351,1371,24,18,2
1051,1066,25,11,16
1216,1237,26,24,29
188,209,19,5,1
915,922,21,10,12
1207,1232,18,15,27
349,369,4,16,9
786,807,5,19,10
1109,1131,15,12,16
1091,1128,6,27,30
157,167,30,12,19
52,58,28,19,19
1401,1420,14,11,1
981,1000,24,5,28
1131,1141,13,12,15
1015,1051,4,5,21
1326,1354,23,27,22
651,673,8,2,6
1024,1040,4,17,1
436,460,17,6,10
1053,1067,19,29,6
200,206,21,23,20
435,467,6,4,8
355,371,4,17,15
615,634,26,2,29
393,414,19,5,2
549,549,11,11,4
202,228,4,10,13
1190,1206,25,18,4
1223,1234,9,8,11
230,254,16,7,19
361,373,28,1,7
1069,1092,27,1,1
32,33,1,21,28
794,806,16,13,3
596,621,7,8,18
160,184,16,5,19
919,962,22,7,17
930,962,8,6,6
493,521,15,28,19
771,774,8,26,11
617,635,20,12,21
426,453,3,13,22
5,22,18,8,15
343,365,12,16,9
1068,1097,27,22,26
268,287,26,2,7
337,356,24,7,11
1290,1307,13,20,10
1240,1255,30,11,13
464,492,27,18,7
1428,1443,4,20,1
1413,1429,26,16,20
170,185,18,16,19
1092,1110,3,18,3
970,1000,3,16,31
1180,1216,15,9,25
419,451,7,28,9
1031,1055,9,30,11
231,238,21,10,29
401,427,24,22,27
232,245,28,24,27
1144,1151,17,29,26
154,169,17,13,4
420,435,8,10,20
624,643,14,23,15
100,102,18,10,13
398,414,16,9,3
1071,1088,20,6,10
728,769,4,15,14
557,580,22,14,18
264,286,24,21,23
465,478,26,4,4
1117,1147,27,25,13
225,227,10,18,31
231,233,29,12,7
433,449,9,16,26
1175,1188,16,30,30
797,813,28,18,14
1236,1263,27,2,18
296,320,11,6,16
225,269,15,27,2
277,307,25,27,9
1389,1420,3,26,28
1183,1195,13,27,6
866,883,25,23,25
576,594,3,18,5
1220,1223,25,2,30
1292,1316,6,24,12
1226,1264,10,7,2
989,1013,21,27,19
777,779,10,18,21
1361,1389,14,3,9
807,831,5,16,14
283,304,4,9,14
878,911,8,3,3
187,200,30,16,2
795,813,10,26,3
125,146,28,2,6
776,781,1,11,16
1022,1044,22,2,14
327,346,12,24,12
654,675,22,20,17
1045,1070,4,24,31
1249,1281,24,3,14
942,965,28,6,30
1434,1471,6,27,9
1299,1309,29,10,18
546,564,3,18,28
326,358,5,15,31
651,675,3,6,24
59,77,14,30,8
342,362,28,27,10
210,224,2,21,1
1126,1153,5,10,30
56,83,6,14,20
1388,1394,12,28,9
1281,1311,19,15,6
563,600,15,24,20
997,1040,7,22,1
1300,1316,30,18,4
240,246,12,1,24
1200,1238,7,21,22
111,129,16,28,21
1203,1204,21,1,18
634,653,26,21,10
973,991,10,3,18
840,872,6,8,7
878,905,17,15,6
5,29,6,11,22
286,322,26,15,24
1388,1416,3,14,13
169,195,4,10,15
1348,1374,10,4,24
504,531,5,2,14
198,214,26,29,29
5,61,15,7,17
926,964,10,7,7
332,347,11,30,15
1232,1254,11,26,12
1000,1030,25,7,7
648,660,10,12,21
29,51,2,17,24
391,418,14,6,22
361,382,23,24,10
553,585,3,24,20
131,139,29,23,26
604,624,5,21,1
754,775,9,24,20
103,128,6,2,15
1123,1136,30,5,12
1304,1321,16,21,28
1321,1342,24,9,30
941,963,15,12,16
396,407,23,3,30
344,362,16,28,29
1135,1146,3,23,8
1271,1283,12,10,23
1290,1313,14,28,12
1372,1387,20,4,7
1391,1398,14,13,13
650,661,9,14,31
824,845,19,4,19
196,208,30,1,18
1413,1429,25,12,25
730,753,4,30,14
804,823,26,21,14
716,742,19,27,9
976,1014,29,7,2
761,776,13,21,1
1380,1399,29,8,27
788,808,26,28,18
1128,1161,26,6,8
1207,1220,22,18,27
1285,1308,24,11,24
1185,1209,4,18,8
651,672,17,27,10
1354,1378,6,24,20
668,689,9,20,20
211,237,10,27,23
363,381,10,28,21
854,869,5,12,27
1314,1334,9,1,11
1323,1352,14,5,25
620,632,19,16,5
1183,1199,19,20,1
67,91,6,3,30
442,462,21,5,14
1365,1372,12,22,29
632,638,19,28,19
1215,1232,6,20,11
972,987,2,1,17
847,866,5,24,18
330,347,16,10,28
369,384,2,1,10
1278,1285,8,13,29
680,691,17,11,16
583,586,21,29,21
1308,1332,21,27,18
814,828,30,28,14
174,196,8,21,30
1404,1424,10,2,30
1015,1042,22,4,22
193,214,26,20,14
769,779,20,20,10
1008,1051,7,22,19
821,845,8,11,14
812,855,7,22,30
272,289,14,19,21
1379,1411,5,8,30
724,730,25,16,21
1297,1305,12,11,31
1373,1385,11,28,30
41,65,3,30,22
342,354,19,16,10
10,26,19,18,27
1140,1170,15,19,9
473,488,28,4,6
975,990,2,1,30
150,173,8,30,29
116,128,3,1,4
177,185,19,30,14
156,173,10,17,14
261,279,10,30,17
872,893,9,24,11
1010,1048,8,15,15
280,298,19,26,23
455,480,16,22,2
53,73,21,6,19
1070,1091,24,26,4
458,465,23,1,18
397,418,22,26,12
1315,1342,3,2,18
353,362,6,30,28
462,473,23,17,29
1208,1229,28,8,15
110,120,17,21,7
487,506,16,17,23
978,989,27,8,16
681,689,2,14,30
955,985,4,3,31
1411,1424,16,30,26
562,582,27,20,7
86,104,18,9,28
1042,1064,26,25,12
1059,1066,11,29,4
1197,1214,19,6,15
1031,1036,11,1,24
373,390,6,19,23
1292,1302,24,24,4
1259,1273,26,12,10
731,747,23,30,20
321,338,29,2,30
152,170,19,26,18
778,800,12,15,10
986,989,29,21,26
1411,1427,18,28,2
98,104,16,25,13
117,138,17,25,27
459,473,27,7,11
322,351,5,9,24
1035,1071,15,9,21
978,995,3,5,2
1213,1234,4,9,24
518,523,11,1,16
1298,1325,15,17,21
380,380,3,3,20
1267,1271,29,1,17
596,611,16,18,7
954,969,2,1,4
846,854,2,24,20
1256,1280,15,29,12
987,1011,6,3,3
566,572,19,28,23
869,874,16,14,21
247,258,14,25,4
1010,1033,15,1,3
611,633,22,6,31
1214,1234,26,1,2
557,580,28,3,14
944,976,30,15,31
1394,1413,20,21,20
631,662,3,26,16
581,602,28,2,28
1045,1069,27,16,28
1368,1397,7,14,3
163,178,1,2,10
1258,1276,1,16,5
578,605,7,2,16
1150,1170,10,2,25
373,395,21,8,23
758,781,14,28,10
1322,1331,18,11,25
990,1009,21,9,1
868,884,29,9,27
693,696,8,26,5
244,263,14,27,2
572,580,30,29,6
825,847,26,25,20
467,469,18,10,25
818,833,22,10,19
388,408,23,2,12
1279,1286,29,11,3
655,672,22,13,15
953,996,6,7,3
987,1007,23,26,4
824,851,6,10,11
1021,1048,4,22,27
225,264,18,7,21
208,226,1,16,29
1098,1114,23,15,25
483,492,10,11,23
821,854,7,17,29
444,468,30,3,28
1219,1243,30,3,9
537,549,29,13,13
1125,1148,10,15,26
1365,1378,4,26,8
989,1013,11,6,23
863,874,14,9,25
630,639,11,18,25
368,386,19,1,5
66,85,24,10,13
99,119,30,13,31
141,156,19,8,19
728,733,1,11,5
1240,1263,11,4,13
676,705,14,7,9
1025,1035,17,21,23
257,290,9,6,13
1336,1361,18,6,10
61,90,27,24,21
193,212,22,19,4
925,947,25,28,2
1308,1331,20,17,26
630,635,16,24,11
93,93,28,28,22
1024,1030,1,18,22
682,702,28,26,28
117,143,19,27,14
1372,1380,21,22,9
68,95,17,15,21
12,37,25,8,13
668,668,7,7,21
767,768,21,1,1
681,705,23,20,19
59,80,4,9,26
507,525,18,2,18
369,375,18,1,16
1027,1039,1,28,29
731,746,19,2,9
1412,1430,10,3,28
942,958,20,29,15
525,548,14,28,14
1040,1052,22,11,5
1277,1310,9,6,18
1428,1458,9,7,1
608,634,19,27,1
1287,1315,3,14,20
956,975,22,25,27
993,1028,27,3,6
536,536,28,28,16
618,658,7,23,18
787,820,3,8,24
298,312,19,29,17
283,299,9,29,4
1121,1133,19,19,1
1149,1169,26,28,25
232,260,30,27,16
965,985,30,13,7
458,488,16,3,17
253,261,1,10,8
764,801,27,5,15
1034,1058,21,27,30
1381,1400,4,21,8
240,257,3,12,19
28,41,30,22,20
1250,1261,9,14,10
55,70,24,30,5
536,558,28,25,16
635,653,11,2,24
877,892,22,10,14
541,562,12,4,9
1094,1116,25,28,17
1177,1203,27,19,6
625,643,10,26,28
209,236,6,14,26
318,339,19,4,9
1393,1414,5,20,29
384,396,12,19,15
1157,1180,30,4,23
555,576,1,5,29
348,356,20,2,14
338,363,16,22,4
1059,1087,3,14,7
566,580,2,21,30
1042,1064,26,7,16
781,807,27,10,31
595,617,6,22,30
502,527,6,18,8
1022,1033,9,8,4
888,917,15,22,19
54,73,17,26,8
1347,1365,18,3,16
305,327,25,28,20
1280,1303,24,11,18
952,964,1,25,12
1097,1124,3,13,28
513,539,4,25,23
1386,1398,10,12,25
652,677,23,4,16
369,397,3,14,7
287,288,21,1,17
287,308,17,27,7
384,404,6,21,15
653,691,21,7,7
721,744,16,23,26
996,1004,14,2,7
518,553,27,3,20
248,266,4,1,17
148,181,26,6,12
621,643,29,4,1
63,73,24,14,9
999,999,1,1,10
757,769,10,12,21
668,690,17,14,28
77,77,22,22,15
1036,1045,18,11,15
397,407,12,18,5
1137,1169,30,15,22
762,785,1,8,17
969,980,20,25,29
888,910,17,8,27
605,629,5,16,22
863,872,22,1,1
855,872,4,13,26
864,893,7,14,8
1285,1304,21,20,18
651,674,11,20,13
422,441,10,13,28
562,575,5,30,25
190,212,15,12,30
1211,1220,11,18,7
912,933,1,5,6
568,568,16,16,9
1069,1082,11,3,1
514,516,23,11,23
1047,1067,9,1,9
840,865,23,4,28
779,796,29,5,8
905,905,23,23,13
1246,1256,20,14,14
930,952,20,10,8
316,338,17,3,30
744,787,7,6,16
290,317,5,2,4
229,257,27,18,25
967,988,9,20,1
1405,1416,14,9,4
248,259,27,8,24
159,181,8,24,31
555,571,29,3,6
959,995,15,9,31
1013,1035,13,19,25
123,146,1,15,27
494,508,9,2,28
231,234,2,25,9
1070,1091,22,9,19
1362,1387,7,8,7
238,257,25,30,4
1323,1348,23,4,7
510,532,14,17,23
517,536,10,13,3
816,823,22,12,21
377,391,30,28,28
645,653,30,19,23
60,82,16,12,21
1318,1340,4,29,31
873,894,1,5,10
551,556,20,16,19
816,824,29,30,26
624,644,5,21,14
191,207,30,2,13
1093,1118,7,8,28
1396,1425,5,9,6
641,649,10,1,12
1308,1317,23,18,22
1378,1399,5,28,1
854,895,4,15,13
862,879,23,25,23
296,325,5,26,2
379,399,21,5,13
966,966,28,28,31
358,364,21,23,25
573,592,14,23,7
1007,1025,10,25,20
493,504,20,25,12
209,228,23,14,29
829,840,26,14,31
639,666,6,14,21
574,599,19,3,14
1404,1433,13,6,8
921,951,3,16,23
147,170,22,14,1
305,346,4,15,3
877,906,24,27,10
1090,1106,25,18,22
352,352,28,28,24
626,642,9,10,8
218,233,18,17,17
1167,1190,16,23,1
1115,1144,24,27,4
1252,1267,21,13,31
90,109,22,19,24
1397,1414,12,3,15
44,58,19,23,24
1018,1042,29,27,14
19,30,8,27,16
801,817,29,9,12
1329,1345,13,28,22
732,737,4,27,12
591,598,21,10,14
925,952,2,7,9
116,135,10,13,9
1205,1216,21,30,3
583,600,6,20,11
1116,1147,26,3,10
740,767,22,4,22
408,428,26,23,5
594,614,2,23,2
1078,1101,28,6,16
1241,1261,5,17,9
278,285,13,14,5
275,283,26,27,10
527,547,27,28,18
1304,1334,3,16,4
983,999,4,17,26
